class0_pred,class1_pred,username_real,username_fake,domain_real,domain_fake,label
0.9988062530755997,0.001193745547425351,0.9629629629629628,0.037037037037037035,0.8389031705227078,0.1610968294772922,0
0.0005426802326837787,0.9994573444128036,0.0,0.0,0.0,0.0,1
0.9997034519910812,0.0002965196808872861,0.0,0.0,0.0,0.0,0
0.9997010976076126,0.0002988899432239122,1.0,0.0,1.0,0.0,0
0.9996945261955261,0.0003054413255085819,0.0,0.0,1.0,0.0,0
0.9996123313903809,0.0003876671189573244,0.0,0.0,0.0,0.0,0
0.9997142106294632,0.0002857834169844864,1.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9997169673442841,0.0002830178154908936,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.000495834729008493,0.9995041489601135,0.0,0.0,0.0,1.0,1
0.0003426300440878549,0.9996573776006699,0.0,0.0,0.0,0.0,1
0.0004314318484830437,0.9995685666799545,0.0,0.0,0.0,0.0,1
0.00038925807166378945,0.9996107220649719,0.0,0.0,0.0,0.0,1
0.00046792901594017167,0.999532088637352,0.0,0.0,0.0,0.0,1
0.999695286154747,0.0003047259351660614,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996687322854996,0.00033126868311228463,0.0,0.0,0.9948186528497408,0.0051813471502590676,0
0.000450827943495824,0.9995491951704025,0.0,0.0,0.0,0.0,1
0.9996431022882462,0.00035692538585863076,0.0,0.0,0.0,0.0,0
0.01360348857997451,0.9863965064287186,0.0,0.0,0.0,1.0,1
0.00044261484526941786,0.999557375907898,0.0,0.0,0.0,1.0,1
0.9996816217899323,0.0003183632979926187,0.0,0.0,0.0,0.0,0
0.029604404315250576,0.9703956097364426,0.0,0.0,0.0,0.0,1
0.0003966887979913736,0.999603345990181,0.0,0.0,0.0,0.0,1
0.9996549934148788,0.0003450276126386597,1.0,0.0,1.0,0.0,0
0.999624952673912,0.00037504079045902467,1.0,0.0,0.0,0.0,0
0.0017218754364876077,0.9982781559228897,0.0,0.0,0.0,1.0,1
0.9993423968553543,0.0006576296145794913,0.9845360824742267,0.015463917525773196,0.0,0.0,0
0.999689057469368,0.00031093804409465525,0.0,0.0,1.0,0.0,0
0.2246986470418051,0.7753013521432877,0.0,0.0,0.0,1.0,1
0.9997062385082245,0.0002937452845799271,0.0,0.0,1.0,0.0,0
0.9996419996023178,0.0003580019219953101,0.9902912621359224,0.009708737864077669,0.8389031705227078,0.1610968294772922,0
0.00044770312888431363,0.9995522946119308,0.0,0.0,0.0,0.0,1
0.0005005244665881037,0.999499499797821,0.0,0.0,0.0,0.0,1
0.9996932744979858,0.000306733285469818,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0013491643167071745,0.9986508190631866,0.0,0.0,0.0,1.0,1
0.26751892344327644,0.7324810856953263,0.0,0.0,0.8389031705227078,0.1610968294772922,1
0.0003503826937958366,0.9996496289968491,0.0,0.0,0.0,0.0,1
0.9996331334114075,0.0003668292574730003,0.0,0.0,0.9948186528497408,0.0051813471502590676,0
0.0013166287390049547,0.9986833781003952,0.0,1.0,0.16666666666666666,0.8333333333333334,1
0.9995115101337433,0.0004884851887254626,0.0,0.0,0.0,0.0,0
0.9994937926530838,0.0005062097479822115,0.0,0.0,1.0,0.0,0
0.9997116029262543,0.0002883676315832417,1.0,0.0,0.8389031705227078,0.1610968294772922,0
0.00038768949889345095,0.9996122568845749,0.0,0.0,0.0,0.0,1
0.9996066242456436,0.00039340833700407535,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9997084885835648,0.00029152446131774923,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9992315173149109,0.0007684895208512897,0.0,0.0,1.0,0.0,0
0.9997172355651857,0.0002827881276061817,0.0,0.0,1.0,0.0,0
0.0003657210763776675,0.9996342658996582,0.0,0.0,0.0,0.0,1
0.0008308868600579444,0.999169111251831,0.0,0.0,0.0,1.0,1
0.9997151792049408,0.0002848238041224248,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.00038962790767982375,0.9996104091405869,0.0,0.0,0.0,0.0,1
0.9997071921825409,0.00029277330122567946,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996265918016434,0.00037339369919209275,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996184855699539,0.0003815347754425602,1.0,0.0,0.0,0.0,0
0.0007676404075027676,0.9992323219776154,0.0,0.0,0.0,0.0,1
0.000361420275112323,0.9996385723352432,0.0,0.0,0.0,0.0,1
0.9997080713510513,0.00029195343358878745,0.0,0.0,0.0,0.0,0
0.9996413439512253,0.00035866363759851083,0.0,0.0,0.5,0.5,0
0.9997139871120453,0.0002860085214706487,0.0,0.0,1.0,0.0,0
0.0004127019692532484,0.9995872974395752,0.0,0.0,0.0,0.0,1
0.9986538290977478,0.001346153043414233,1.0,0.0,1.0,0.0,0
0.999653771519661,0.0003462164331722306,0.0,0.0,1.0,0.0,0
0.9967933595180511,0.0032066258063423447,0.0,0.0,1.0,0.0,0
0.9996912479400635,0.00030877735389367444,1.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996957927942276,0.0003042042335437145,0.0,0.0,0.0,0.0,0
0.00034673016125452705,0.9996532648801805,0.0,0.0,0.0,0.0,1
0.9996961206197739,0.00030387635979423067,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.00048817889182828367,0.9995118081569672,0.0,0.0,0.0,0.0,1
0.9996966421604156,0.00030333264203363797,0.0,0.0,0.9948186528497408,0.0051813471502590676,0
0.9994564205408096,0.0005435887196654221,1.0,0.0,0.0,0.0,0
0.9997181594371796,0.00028184968778077746,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996817857027053,0.0003182122482030536,0.9721931556582744,0.027806844341725732,1.0,0.0,0
0.9990395903587341,0.0009603839607734699,0.0,0.0,1.0,0.0,0
0.0003440251143729256,0.9996559768915176,0.0,0.0,0.0,0.0,1
0.9996664673089981,0.0003335419696668396,0.0,0.0,1.0,0.0,0
0.00040437483585265,0.9995956271886826,0.0,0.0,0.0,0.0,1
0.0005013805093767587,0.9994985908269882,0.0,0.0,0.0,1.0,1
0.9996409267187119,0.00035907841083826497,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9997097104787827,0.0002902659252868034,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996507465839386,0.0003492597479635151,0.0,0.0,0.0,0.0,0
0.9978995025157928,0.0021005073213018477,0.0,0.0,1.0,0.0,0
0.0005021679844503524,0.999497815966606,0.0,0.0,0.0,0.0,1
0.9996986240148544,0.0003013612840732094,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9993942081928253,0.0006057680911908393,0.0,0.0,0.0,0.0,0
0.9996787905693054,0.0003212005740351742,0.0,0.0,1.0,0.0,0
0.0038835520408611046,0.9961164146661758,0.0,0.0,0.0,0.0,1
0.9997069835662842,0.0002930114105765824,0.0,0.0,1.0,0.0,0
0.0004836045418414869,0.9995163977146149,0.0,0.0,0.0,0.0,1
0.9997107535600662,0.00028924689104314893,0.0,0.0,1.0,0.0,0
0.24666960825561546,0.753330391831696,0.0,0.0,0.0,1.0,1
0.00039346575886156643,0.9996065199375153,0.0,0.0,0.0,0.0,1
0.9995340555906296,0.00046593596471211635,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996204674243927,0.0003795344491663855,0.0,0.0,1.0,0.0,0
0.9993259608745575,0.0006740674034517724,0.0,0.0,1.0,0.0,0
0.0005843234666826902,0.9994157105684282,0.0,0.0,0.0,0.0,1
0.9996698349714279,0.00033013488973665517,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9997042417526244,0.0002957656888611382,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0014502204794553113,0.99854975938797,0.0,1.0,0.0,0.0,1
0.9996907562017441,0.00030923759186407557,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9997069835662842,0.0002930127329818788,0.0,0.0,1.0,0.0,0
0.00048416320169053506,0.9995158761739731,0.0,0.0,0.0,0.0,1
0.9997078627347946,0.0002921685791079654,0.0,0.0,0.0,0.0,0
0.0003563469281289145,0.9996436387300491,0.0,0.0,0.0,0.0,1
0.9995319992303848,0.0004680086440203013,0.0,0.0,0.0,0.0,0
0.9994994848966599,0.0005005193706892896,0.0,0.0,1.0,0.0,0
0.9996814727783203,0.00031852883603278315,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.00043020377233915497,0.9995698183774948,0.0,0.0,0.0,0.0,1
0.9997178316116333,0.0002821555044647539,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9997077435255051,0.0002922204666901962,0.0,0.0,0.0,0.0,0
0.9972272664308548,0.0027727269807655834,0.0,0.0,1.0,0.0,0
0.9993916600942612,0.0006083555726945633,0.0,0.0,1.0,0.0,0
0.00036931115846527973,0.9996307194232941,0.0,0.0,0.0,0.0,1
0.9996690899133683,0.0003308760624349816,0.0,0.0,0.0,0.0,0
0.9997081309556961,0.000291914008812455,1.0,0.0,0.0,0.0,0
0.9997075796127319,0.00029240973799460335,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9991655498743056,0.0008344576172021334,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0003873598252539523,0.9996126443147659,0.0,0.0,0.0,0.0,1
0.9996916800737381,0.0003083161982431193,0.0,0.0,0.0,0.0,0
0.9996084868907928,0.00039153693160187686,0.9527545245266196,0.04724547547338059,0.0,0.0,0
0.9997082501649857,0.00029174222891015233,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0003518330913721003,0.9996481686830521,0.0,0.0,0.0,0.0,1
0.9996314197778702,0.0003686001909954939,0.0,0.0,1.0,0.0,0
0.0003575921750780253,0.99964240193367,0.0,0.0,0.0,0.0,1
0.9996962994337082,0.0003037024289369583,0.0,0.0,0.9948186528497408,0.0051813471502590676,0
0.0007447967182088179,0.9992552101612091,0.0,0.0,0.0,1.0,1
0.00038235980991885293,0.9996176362037659,0.0,1.0,0.0,0.0,1
0.00036973130090700584,0.9996302723884583,0.0,0.0,0.0,1.0,1
0.99952332675457,0.00047666166210547084,1.0,0.0,0.0,0.0,0
0.000400454714508669,0.9995995312929153,0.0,0.0,0.0,1.0,1
0.00036675103729066905,0.999633252620697,0.0,0.0,0.0,0.0,1
0.992874801158905,0.007125190742954146,0.0,0.0,0.0,0.0,0
0.00036450773040996864,0.9996355026960373,0.0,0.0,0.0,0.0,1
0.9996827393770218,0.00031726539236842655,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0005250737794995075,0.99947489798069,0.0,0.0,0.0,0.0,1
0.999623641371727,0.00037634524323948426,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9997141361236572,0.0002858314355762559,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996878057718276,0.0003122124553556205,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0015241156961565139,0.9984758943319321,0.0,0.0,0.8389031705227078,0.1610968294772922,1
0.9997090995311737,0.0002908777805714635,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.00034590846007631626,0.9996541291475296,0.0,0.0,0.0,0.0,1
0.002778520218271296,0.9972214847803116,0.0,0.0,0.0,1.0,1
0.999684676527977,0.0003153228408336872,1.0,0.0,0.8389031705227078,0.1610968294772922,0
0.999664232134819,0.00033574714871065225,0.0,0.0,1.0,0.0,0
0.9996415376663208,0.00035845208913087845,0.0,0.0,1.0,0.0,0
0.0006726601350237615,0.9993273317813873,0.0,0.0,0.0,0.0,1
0.0005124325980432332,0.9994875639677048,0.0,0.0,0.0,0.0,1
0.9991386383771896,0.0008613526933913818,0.0,0.0,1.0,0.0,0
0.0003592503171603312,0.9996407479047775,0.0,0.0,0.0,0.0,1
0.9997172206640244,0.0002827553998940857,0.0,0.0,0.9948186528497408,0.0051813471502590676,0
0.000476786381113925,0.9995232224464417,0.0,0.0,0.0,0.0,1
0.9997014701366425,0.00029850985993107315,1.0,0.0,0.0,0.0,0
0.9997110217809677,0.00028897455013066065,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996996521949768,0.0003003416009050852,0.0,0.0,0.0,0.0,0
0.0005539280518860323,0.9994460642337799,0.0,0.0,0.0,0.0,1
0.0003707867990669911,0.99962916970253,0.0,0.0,0.0,0.0,1
0.00037174959106778255,0.9996282160282135,0.0,0.0,0.8389031705227078,0.1610968294772922,1
0.9995194971561432,0.00048048597818706185,0.0,0.0,0.9948186528497408,0.0051813471502590676,0
0.9996904283761978,0.000309586820549157,1.0,0.0,0.0,0.0,0
0.9996155053377151,0.0003845023675239645,1.0,0.0,0.0,0.0,0
0.0008595569233875722,0.9991404563188553,0.0,0.0,0.0,0.0,1
0.0004007342886325205,0.9995992481708527,0.0,0.0,0.8389031705227078,0.1610968294772922,1
0.00047358488700410817,0.9995263963937759,0.0,1.0,0.0,0.0,1
0.0007222831263788976,0.9992777109146118,0.0,0.0,0.0,0.0,1
0.0008498555835103616,0.9991501569747925,0.0,0.0,0.0,0.0,1
0.9996354281902313,0.0003645268643595045,1.0,0.0,0.0,0.0,0
0.0006257675850065425,0.9993742406368256,0.0,0.0,0.0,1.0,1
0.9996605664491653,0.00033943912785616703,0.0,0.0,0.0,0.0,0
0.999488040804863,0.0005119831930642249,0.0,0.0,0.0,0.0,0
0.0004705199462478049,0.9995295107364655,0.0,0.0,0.0,0.0,1
0.9997048527002335,0.0002951364795080734,0.0,0.0,0.0,0.0,0
0.9989834278821945,0.0010166038082388695,0.0,0.0,1.0,0.0,0
0.9996946901082993,0.00030529999366990523,0.0,0.0,0.0,0.0,0
0.9997095614671707,0.0002904219531956188,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0005231962331890827,0.9994768053293228,0.0,0.0,0.0,0.0,1
0.998708188533783,0.0012917984186060494,0.0,0.0,0.3333333333333333,0.6666666666666666,0
0.9996771365404129,0.0003228621553716948,0.9814814814814814,0.018518518518518517,0.0,0.0,0
0.000369471512385644,0.9996305108070374,0.0,0.0,0.0,1.0,1
0.9996868371963501,0.0003131340636173263,0.96,0.04,1.0,0.0,0
0.999709352850914,0.00029064644149912056,1.0,0.0,0.0,0.0,0
0.9997148364782333,0.00028516678003143175,0.0,0.0,0.9948186528497408,0.0051813471502590676,0
0.9996518194675446,0.0003481641042526462,0.0,0.0,1.0,0.0,0
0.00034587635582283843,0.9996541291475296,0.0,0.0,0.0,0.0,1
0.9996794015169145,0.00032060216290119575,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9996503740549088,0.00034966477687703446,0.96,0.04,0.0,0.0,0
0.0007932426597108133,0.9992067962884903,0.0,0.0,0.0,0.0,1
0.0006155002365630935,0.9993845075368881,0.0,1.0,0.0,0.0,1
0.9992685616016388,0.0007314607155421982,0.0,0.0,1.0,0.0,0
0.999378502368927,0.0006215388239070307,0.0,0.0,1.0,0.0,0
0.00034329435948166065,0.9996567517518997,0.0,0.0,0.0,0.0,1
0.9996433109045029,0.00035669453427544795,0.9629629629629628,0.037037037037037035,0.8389031705227078,0.1610968294772922,0
0.9997105151414871,0.0002894640565500594,0.9951456310679612,0.0048543689320388345,0.8389031705227078,0.1610968294772922,0
0.0005272048147162423,0.9994727969169617,0.0,0.0,0.0,0.0,1
0.9996826797723769,0.00031728395879326854,0.0,0.0,1.0,0.0,0
0.9996866583824158,0.00031333301922131795,1.0,0.0,0.0,0.0,0
0.0005010552595194895,0.9994989335536957,0.0,0.0,0.0,0.0,1
0.9996909201145172,0.0003090906247962266,0.9766271125494426,0.02337288745055735,0.8389031705227078,0.1610968294772922,0
0.997877910733223,0.002122072955899057,0.0,0.0,1.0,0.0,0
0.9978560358285904,0.002143936468200991,0.0,0.0,0.0,0.0,0
0.999694362282753,0.000305593546727323,1.0,0.0,0.0,0.0,0
0.0004805523276445456,0.9995194673538208,0.0,0.0,0.0,0.0,1
0.0004615591324181878,0.9995384812355042,0.0,0.0,0.0,0.0,1
0.0004120758057979401,0.9995879381895065,0.0,0.0,0.0,1.0,1
0.00042471190135984216,0.9995752722024918,0.0,0.0,0.8389031705227078,0.1610968294772922,1
0.9996740221977234,0.0003260135836171685,0.0,0.0,1.0,0.0,0
0.0004180790183454519,0.9995818883180618,0.0,0.0,0.0,0.0,1
0.998502567410469,0.00149743897782173,0.0,0.0,1.0,0.0,0
0.9997072815895081,0.0002926991446656757,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.000521728501553298,0.9994782954454422,0.0,0.0,0.0,1.0,1
0.9996550530195236,0.0003449828354860074,1.0,0.0,0.0,0.0,0
0.9995606243610382,0.00043938275211985456,0.0,0.0,1.0,0.0,0
0.0014362529391291896,0.9985637366771698,0.0,0.0,0.0,0.0,1
0.9994711130857468,0.0005288823840601253,0.0,0.0,1.0,0.0,0
0.9997186213731766,0.00028138237075836514,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.0003878351189996465,0.9996121674776077,0.0,0.0,0.0,0.0,1
0.9997055679559708,0.0002944298648799304,0.9629629629629628,0.037037037037037035,1.0,0.0,0
0.031093871060875248,0.9689060896635056,0.0,0.0,0.0,0.0,1
0.9996720254421234,0.0003279844559074263,0.0,0.0,0.0,0.0,0
0.00038974623021204035,0.9996102601289749,0.0,0.0,0.0,0.0,1
0.9994902908802032,0.0005096632230561227,0.7857142857142857,0.21428571428571427,1.0,0.0,0
0.00039790996379451826,0.9996020942926407,0.0,0.0,0.0,0.0,1
0.9996706396341324,0.00032932573139987653,0.0,0.0,0.8389031705227078,0.1610968294772922,0
0.9995485991239548,0.00045138385939935693,0.0,0.0,1.0,0.0,0
0.0005939700804447057,0.9994060397148132,0.0,0.0,0.0,0.0,1
0.0009819467668421566,0.9990180283784866,0.0,0.0,0.0,0.0,1
0.0003547556552803144,0.9996452182531357,0.0,0.0,0.0,0.0,1
0.9996025264263153,0.00039745610592945013,0.7857142857142857,0.21428571428571427,0.8389031705227078,0.1610968294772922,0
0.2992418421563343,0.7007581666111946,0.0,0.0,0.25,0.75,1
