id,model1_Class0,model1_Class1,model2_Class0,model2_Class1,model3_Class0,model3_Class1,model4_Class0,model4_Class1,Label
20,0.00040306654409505427,0.999596893787384,0.0009027600754052401,0.9990972280502319,5.459104431793094e-05,0.9999454021453857,8.184693433577195e-05,0.9999181032180786,1
21,0.00038987043080851436,0.9996101260185242,0.0008951395284384489,0.9991047978401184,0.00038509099977090955,0.9996148347854614,0.0014998847618699074,0.9985001087188721,1
22,0.9997946619987488,0.00020534711075015366,0.9990787506103516,0.0009212369914166629,0.9997265934944153,0.00027342172688804567,0.9999539852142334,4.5959004637552425e-05,0
23,0.0019474251894280314,0.9980525970458984,0.0009212212171405554,0.9990787506103516,0.00011051376350224018,0.9998894929885864,0.00031077873427420855,0.9996892213821411,1
24,0.9998618364334106,0.00013819675950799137,0.9990684390068054,0.0009316159994341433,0.9999551773071289,4.4820495531894267e-05,0.9998459815979004,0.00015393651847261935,0
25,0.9998164772987366,0.0001835670555010438,0.999089241027832,0.000910766888409853,0.9991831183433533,0.0008168162894435227,0.9999334812164307,6.656724872300401e-05,0
26,0.0004304880858398974,0.9995694756507874,0.000939949241001159,0.9990600943565369,4.127922511543147e-05,0.9999587535858154,0.0003122738853562623,0.9996877908706665,1
27,0.000907580426428467,0.9990924596786499,0.0009403428994119167,0.9990596175193787,0.00014722203195560724,0.9998527765274048,0.00010472486610524356,0.9998952150344849,1
28,0.9996703863143921,0.0003296143258921802,0.9990690350532532,0.0009310503955930471,0.9995675683021545,0.0004324119072407484,0.9999417066574097,5.826691631227732e-05,0
29,0.9998196959495544,0.00018030284263659269,0.9990611672401428,0.0009388116304762661,0.99996018409729,3.976990046794526e-05,0.999955415725708,4.462550350581296e-05,0
30,0.998172402381897,0.0018275348702445626,0.9989989399909973,0.0010010602418333292,0.974983274936676,0.025016678497195244,0.9999197721481323,8.019820234039798e-05,0
31,0.0003992854035459459,0.9996007084846497,0.0008961251587606966,0.999103844165802,0.0008025717688724399,0.9991974234580994,0.0013396095018833876,0.9986603260040283,1
32,0.00039294123416766524,0.9996070265769958,0.0009048342471942306,0.9990952014923096,3.854543683701195e-05,0.9999614953994751,4.557337160804309e-05,0.9999544620513916,1
33,0.9998555183410645,0.0001444861845811829,0.9990793466567993,0.0009206139948219061,0.9999527931213379,4.725275721284561e-05,0.9999591112136841,4.094573887414299e-05,0
34,0.001507835346274078,0.9984921216964722,0.0009182145586237311,0.9990817308425903,0.00030354296904988587,0.9996964931488037,0.003022818360477686,0.9969772100448608,1
35,0.0005337208276614547,0.9994662404060364,0.0009074299596250057,0.9990925788879395,8.023798727663234e-05,0.9999197721481323,0.003209110116586089,0.9967908263206482,1
36,0.00040847904165275395,0.9995915293693542,0.0009034897666424513,0.9990965127944946,1.943292772921268e-05,0.9999805688858032,6.815157394157723e-05,0.999931812286377,1
37,0.999735414981842,0.0002645837375894189,0.9990780353546143,0.0009219723870046437,0.999963641166687,3.6306642869021744e-05,0.9999387264251709,6.128776294644922e-05,0
38,0.0004255057720001787,0.9995744824409485,0.0008995826356112957,0.9991004467010498,2.4132787075359374e-05,0.9999759197235107,0.00015290852752514184,0.9998470544815063,1
39,0.9989870190620422,0.0010129937436431646,0.999090313911438,0.0009097374859265983,0.9999656677246094,3.4312142815906554e-05,0.9999349117279053,6.504466000478715e-05,0
40,0.00039416845538653433,0.9996058344841003,0.0009423003066331148,0.9990577101707458,7.794547855155542e-05,0.9999220371246338,0.0001542668615002185,0.9998457431793213,1
41,0.9998583793640137,0.00014165780157782137,0.999079704284668,0.0009202565997838974,0.9993312358856201,0.000668852124363184,0.9999490976333618,5.084413351141848e-05,0
42,0.00045125363976694643,0.9995487332344055,0.000900064071174711,0.9990999698638916,3.259367076680064e-05,0.9999674558639526,7.700733840465546e-05,0.9999229907989502,1
43,0.9998502731323242,0.00014969203039072454,0.99907386302948,0.0009260825463570654,0.9999657869338989,3.4224467526655644e-05,0.9999592304229736,4.073674062965438e-05,0
44,0.9998162388801575,0.00018382680718787014,0.9990655779838562,0.0009343961137346923,0.9998656511306763,0.0001343114854535088,0.9997674822807312,0.00023255487030837685,0
45,0.9997323155403137,0.00026767057715915143,0.9990623593330383,0.0009376343805342913,0.9999608993530273,3.907673089997843e-05,0.9999589920043945,4.1065242839977145e-05,0
46,0.9997593760490417,0.00024068373022601008,0.9990528225898743,0.0009472091915085912,0.9999397993087769,6.021950684953481e-05,0.9999656677246094,3.4305438020965084e-05,0
47,0.9998400211334229,0.00015991268446668983,0.9990783929824829,0.0009215890313498676,0.9999412298202515,5.880565367988311e-05,0.9999619722366333,3.796704550040886e-05,0
48,0.9998656511306763,0.00013429459067992866,0.9990354776382446,0.0009645932004787028,0.9999716281890869,2.8385748009895906e-05,0.9999591112136841,4.0854778490029275e-05,0
49,0.9998247027397156,0.00017527346790302545,0.999078631401062,0.0009213884477503598,0.9999070167541504,9.299284283770248e-05,0.9999133348464966,8.667882502777502e-05,0
50,0.000417834788095206,0.9995821118354797,0.000916093762498349,0.9990838766098022,0.0005446862778626382,0.9994552731513977,0.3085647523403168,0.6914352774620056,1
51,0.9998435974121094,0.00015643128426745534,0.9990884065628052,0.0009115730063058436,0.9998440742492676,0.00015585745859425515,0.9998365640640259,0.00016340236470568925,0
52,0.9998489618301392,0.00015098189760465175,0.9990614056587219,0.000938659708481282,0.9999759197235107,2.402364589215722e-05,0.9999524354934692,4.7619214456062764e-05,0
53,0.00041422585491091013,0.9995858073234558,0.00090477813500911,0.9990952014923096,0.004415249917656183,0.9955847859382629,0.014168088324368,0.9858318567276001,1
54,0.9998083710670471,0.00019166326092090458,0.9990573525428772,0.0009426757460460067,0.9999053478240967,9.464240429224446e-05,0.9999562501907349,4.3795098463306203e-05,0
55,0.0009095784625969827,0.9990904331207275,0.0008930502226576209,0.9991069436073303,0.0014255089918151498,0.9985744953155518,0.0006976393633522093,0.9993023872375488,1
56,0.00039845341234467924,0.9996015429496765,0.0009502133470959961,0.999049723148346,3.0818649975117296e-05,0.9999691247940063,0.0003087793302256614,0.9996912479400635,1
57,0.0003893300308845937,0.9996107220649719,0.0008851197781041265,0.9991148114204407,0.00031962504726834595,0.9996803998947144,0.000314299511956051,0.9996857643127441,1
58,0.004194600507616997,0.9958053827285767,0.0009370752959512174,0.9990629553794861,3.337100497446954e-05,0.9999666213989258,0.00021627868409268558,0.9997836947441101,1
59,0.9998503923416138,0.00014959185500629246,0.9990808963775635,0.0009191363351419568,0.9999350309371948,6.497926369775087e-05,0.9999130964279175,8.693494601175189e-05,0
60,0.0036294711753726006,0.9963705539703369,0.0008828829741105437,0.9991170763969421,0.00010926324466709048,0.9998906850814819,9.94443689705804e-05,0.9999005794525146,1
61,0.9998338222503662,0.00016614537162240595,0.9990605711936951,0.0009394460939802229,0.9997281432151794,0.00027184392092749476,0.9999657869338989,3.4152475564042106e-05,0
62,0.9998592138290405,0.00014074640057515353,0.9990671277046204,0.0009329444728791714,0.9999221563339233,7.779769657645375e-05,0.999951958656311,4.799780072062276e-05,0
63,0.0006379480473697186,0.999362051486969,0.0009033129899762571,0.9990967512130737,5.941527342656627e-05,0.9999406337738037,0.0001227385801030323,0.9998772144317627,1
64,0.9998660087585449,0.00013397175644058734,0.999026894569397,0.0009730847086757421,0.9999761581420898,2.3856844563852064e-05,0.9999487400054932,5.1292219723109156e-05,0
65,0.0004126371641177684,0.99958735704422,0.0009336233488284051,0.9990664124488831,3.738700252142735e-05,0.999962568283081,0.02242940478026867,0.977570652961731,1
66,0.0004022650537081063,0.9995977282524109,0.0009038824937306345,0.999096155166626,4.391746915644035e-05,0.9999561309814453,0.00017826430848799646,0.9998217225074768,1
67,0.9998542070388794,0.00014579096750821918,0.9990555644035339,0.0009444490424357355,0.9999364614486694,6.355376535793766e-05,0.9999512434005737,4.8706497182138264e-05,0
68,0.00039397538057528436,0.9996060729026794,0.000947107735555619,0.9990529417991638,6.032544115441851e-05,0.9999396800994873,4.704574166680686e-05,0.9999529123306274,1
69,0.9997949004173279,0.00020506828150246292,0.9990768432617188,0.000923196435905993,0.99854975938797,0.0014501886907964945,0.9999438524246216,5.6151857279473916e-05,0
70,0.00040431765955872834,0.9995957016944885,0.0009025743347592652,0.999097466468811,3.8768575905123726e-05,0.999961256980896,6.0856669733766466e-05,0.9999390840530396,1
71,0.9997780919075012,0.00022188173898030072,0.9990788698196411,0.000921082915738225,0.9998262524604797,0.00017383032536599785,0.9999492168426514,5.083458381704986e-05,0
72,0.9977437257766724,0.0022563408128917217,0.9990413784980774,0.0009585428051650524,0.9913683533668518,0.008631628938019276,0.9999549388885498,4.500255818129517e-05,0
73,0.99985671043396,0.00014322831702884287,0.9990736246109009,0.000926352571696043,0.9999414682388306,5.857534779352136e-05,0.99996018409729,3.983822534792125e-05,0
74,0.9992780089378357,0.0007219875114969909,0.9990622401237488,0.0009377996902912855,0.9997828602790833,0.0002171858650399372,0.9998742341995239,0.00012570280523505062,0
75,0.0011393217137083411,0.9988607168197632,0.0009000847348943353,0.9990999698638916,3.681683665490709e-05,0.9999631643295288,6.0280468460405245e-05,0.9999396800994873,1
76,0.00040028931107372046,0.9995997548103333,0.0009042718447744846,0.9990957975387573,3.208644193364307e-05,0.9999679327011108,5.503854845301248e-05,0.9999449253082275,1
77,0.9997621178627014,0.00023793907894287258,0.9990864992141724,0.0009134522406384349,0.999285876750946,0.0007141283713281155,0.999920129776001,7.991590246092528e-05,0
78,0.00042304492671974003,0.999576985836029,0.0009382725111208856,0.9990617632865906,2.9651499062310904e-05,0.9999703168869019,4.111226007808e-05,0.999958872795105,1
79,0.9993066787719727,0.00069327064557001,0.9990777969360352,0.0009222320513799787,0.9999659061431885,3.413857484702021e-05,0.9999591112136841,4.0881946915760636e-05,0
80,0.0020162640139460564,0.9979836940765381,0.0009869260247796774,0.9990130662918091,0.00044261611765250564,0.9995573163032532,0.0002638791047502309,0.9997361302375793,1
81,0.9998601675033569,0.00013976928312331438,0.9990283250808716,0.0009716357453726232,0.9999442100524902,5.580099605140276e-05,0.9999605417251587,3.947852746932767e-05,0
82,0.00038720769225619733,0.9996128678321838,0.000909665017388761,0.999090313911438,0.0005853563197888434,0.9994146823883057,0.0068898433819413185,0.993110179901123,1
83,0.9998164772987366,0.00018359138630330563,0.9990804195404053,0.0009196242899633944,0.9999455213546753,5.446250725071877e-05,0.9999462366104126,5.37321247975342e-05,0
84,0.00041799136670306325,0.9995819926261902,0.0009069830412045121,0.9990930557250977,3.06945585180074e-05,0.9999693632125854,3.9008522435324267e-05,0.9999610185623169,1
85,0.0008486437727697194,0.999151349067688,0.0009886419866234064,0.9990112781524658,0.001384841394610703,0.9986151456832886,0.00029262559837661684,0.9997074007987976,1
86,0.9879631996154785,0.012036801315844059,0.9990843534469604,0.000915600685402751,0.9999663829803467,3.365486554685049e-05,0.9999030828475952,9.691585728432983e-05,0
87,0.9997950196266174,0.00020504932035692036,0.9990928173065186,0.0009072466637007892,0.9999599456787109,4.0051312680589035e-05,0.9999619722366333,3.803053550655022e-05,0
88,0.9998600482940674,0.00013992798631079495,0.9990113973617554,0.0009885539766401052,0.9998890161514282,0.0001109455042751506,0.9999547004699707,4.523796451394446e-05,0
89,0.9998416900634766,0.00015831299242563546,0.9990866184234619,0.000913340481929481,0.999936580657959,6.341627158690244e-05,0.9999641180038452,3.587505125324242e-05,0
90,0.9998631477355957,0.00013688970648217946,0.9990314245223999,0.0009686475968919694,0.9997403025627136,0.0002596746780909598,0.9998884201049805,0.00011155187530675903,0
91,0.0005842259852215648,0.9994157552719116,0.0008970000199042261,0.9991030693054199,4.818932575290091e-05,0.9999518394470215,6.165154627524316e-05,0.9999383687973022,1
92,0.9998677968978882,0.00013217564264778048,0.9990641474723816,0.0009358556126244366,0.9999570846557617,4.2890958866337314e-05,0.9999576807022095,4.234110747347586e-05,0
93,0.00038698958815075457,0.9996129870414734,0.0009026697953231633,0.9990973472595215,2.4912882508942857e-05,0.9999750852584839,5.86411842959933e-05,0.999941349029541,1
94,0.9994445443153381,0.0005554161034524441,0.998857855796814,0.0011420953087508678,0.9999274015426636,7.253752846736461e-05,0.9999003410339355,9.962792682927102e-05,0
95,0.9997043013572693,0.0002956914540845901,0.9990789890289307,0.0009209429263137281,0.9997931122779846,0.0002069018955808133,0.9999110698699951,8.89070361154154e-05,0
96,0.9994031190872192,0.0005969030898995697,0.9990843534469604,0.0009156643645837903,0.999919056892395,8.095705561572686e-05,0.9999624490737915,3.756035948754288e-05,0
97,0.9998499155044556,0.000150050429510884,0.9990845918655396,0.0009153852006420493,0.9998838901519775,0.00011614550021477044,0.9999293088912964,7.062761869747192e-05,0
98,0.9998608827590942,0.00013908154505770653,0.9990787506103516,0.0009212062577717006,0.9999814033508301,1.8543327314546332e-05,0.9999537467956543,4.620993786375038e-05,0
99,0.0008800274226814508,0.9991199374198914,0.0008954356308095157,0.9991045594215393,0.027940619736909866,0.9720593690872192,4.479408744373359e-05,0.9999551773071289,1
100,0.9998576641082764,0.00014236722199711949,0.9990757703781128,0.0009241697262041271,0.999976396560669,2.356447839702014e-05,0.9999514818191528,4.855202860198915e-05,0
101,0.00039186616777442396,0.9996080994606018,0.0009098111186176538,0.9990901947021484,3.599849151214585e-05,0.9999639987945557,4.119593359064311e-05,0.9999587535858154,1
102,0.0007867683307267725,0.9992132186889648,0.0009376477682963014,0.9990623593330383,0.00017664134793449193,0.9998233914375305,6.724199920427054e-05,0.9999327659606934,1
103,0.0004119859077036381,0.9995880722999573,0.0009013496455736458,0.9990986585617065,6.489845691248775e-05,0.9999351501464844,0.00032697865390218794,0.9996730089187622,1
104,0.9998507499694824,0.00014919711975380778,0.9990629553794861,0.0009370332700200379,0.999763548374176,0.00023648010392207652,0.9999605417251587,3.9493024814873934e-05,0
105,0.999788224697113,0.00021178416500333697,0.9990919828414917,0.0009080772870220244,0.9996823072433472,0.0003177195612806827,0.9999476671218872,5.2352723287185654e-05,0
106,0.00040116519085131586,0.9995988011360168,0.0009524240158498287,0.999047577381134,3.430481592658907e-05,0.9999656677246094,0.00016379969019908458,0.9998362064361572,1
107,0.999061644077301,0.0009383815922774374,0.9990465044975281,0.0009534890414215624,0.9992033839225769,0.0007966874400153756,0.9999597072601318,4.030750278616324e-05,0
108,0.9978199005126953,0.002180109266191721,0.9990863800048828,0.0009136665030382574,0.998400866985321,0.001599172712303698,0.9998688697814941,0.00013110430154483765,0
109,0.0004183234123047441,0.9995816349983215,0.0008938508690334857,0.9991061091423035,0.00018895180255640298,0.9998111128807068,7.120494410628453e-05,0.9999288320541382,1
110,0.9998519420623779,0.00014803087105974555,0.9990875720977783,0.0009124341304413974,0.9999231100082397,7.688274490647018e-05,0.9999631643295288,3.687981370603666e-05,0
111,0.0004880650667473674,0.9995119571685791,0.0009025605395436287,0.999097466468811,2.9091041142237373e-05,0.9999709129333496,5.393897299654782e-05,0.999946117401123,1
112,0.0007206707377918065,0.9992793202400208,0.0008858803194016218,0.9991140961647034,3.0199074899428524e-05,0.9999698400497437,0.00012741888349410146,0.9998725652694702,1
113,0.9998602867126465,0.0001396544394083321,0.9990450739860535,0.0009549354435876012,0.9998940229415894,0.00010591808677418157,0.9999574422836304,4.2522144212853163e-05,0
114,0.9992731213569641,0.0007269072229973972,0.9979562759399414,0.0020437673665583134,0.9994451403617859,0.0005549024208448827,0.999724805355072,0.00027513294480741024,0
115,0.9998608827590942,0.00013910939742345363,0.9990605711936951,0.0009394443477503955,0.999790370464325,0.00020958631648682058,0.9999409914016724,5.898784729652107e-05,0
116,0.9996451139450073,0.0003549271496012807,0.9990767240524292,0.0009232927695848048,0.999902606010437,9.742678957991302e-05,0.9999510049819946,4.89344383822754e-05,0
117,0.9997205138206482,0.0002794122265186161,0.9990422129631042,0.0009577628807164729,0.9999270439147949,7.298075070139021e-05,0.999945878982544,5.4079726396594197e-05,0
118,0.0024654343724250793,0.9975345134735107,0.0008945137378759682,0.9991055130958557,0.00024412386119365692,0.9997559189796448,0.0005136606632731855,0.9994863271713257,1
119,0.001167036360129714,0.9988330006599426,0.0009005849133245647,0.9990994930267334,3.455276964814402e-05,0.9999654293060303,0.00020819528435822576,0.9997918009757996,1
120,0.9998705387115479,0.00012938951840624213,0.9990504384040833,0.000949535402469337,0.9999082088470459,9.174465230898932e-05,0.9999624490737915,3.7607314880006015e-05,0
121,0.999858021736145,0.00014199697761796415,0.9990826845169067,0.0009172859136015177,0.9994620680809021,0.0005379497306421399,0.9999599456787109,4.0052764234133065e-05,0
122,0.9995276927947998,0.00047229763003997505,0.9989319443702698,0.0010680446866899729,0.9995304346084595,0.0004696126270573586,0.9999254941940308,7.451734563801438e-05,0
123,0.9998356103897095,0.00016442172636743635,0.9990469813346863,0.0009530421812087297,0.9999731779098511,2.6798730687005445e-05,0.9999599456787109,4.0047685615718365e-05,0
124,0.9998596906661987,0.00014030261081643403,0.999089241027832,0.0009107790538109839,0.9998093247413635,0.0001906896650325507,0.9999526739120483,4.7321609599748626e-05,0
125,0.9996652603149414,0.0003347212041262537,0.9990912675857544,0.0009087077341973782,0.996526300907135,0.0034737279638648033,0.9999421834945679,5.7825862313620746e-05,0
126,0.0008333104779012501,0.99916672706604,0.000943537917919457,0.9990565180778503,8.329840784426779e-05,0.999916672706604,0.00031057497835718095,0.9996894598007202,1
127,0.999861478805542,0.0001384851202601567,0.9990442395210266,0.0009557601297274232,0.9999500513076782,4.988811269868165e-05,0.9999580383300781,4.194524444756098e-05,0
128,0.9998480081558228,0.00015200069174170494,0.9990662932395935,0.0009336816146969795,0.9999446868896484,5.532924478757195e-05,0.9999454021453857,5.454909842228517e-05,0
129,0.9998348951339722,0.00016503538063261658,0.9990710020065308,0.0009289621957577765,0.999923825263977,7.619230018462986e-05,0.9999483823776245,5.157483246875927e-05,0
130,0.9998480081558228,0.0001519598299637437,0.9990445971488953,0.0009553887066431344,0.9999656677246094,3.434609607211314e-05,0.999591052532196,0.0004089748254045844,0
131,0.9998661279678345,0.00013384663907345384,0.999066174030304,0.0009338603704236448,0.9999603033065796,3.964917050325312e-05,0.9999642372131348,3.5777098673861474e-05,0
132,0.9998555183410645,0.00014449431910179555,0.9990866184234619,0.0009134302381426096,0.9999681711196899,3.176941754645668e-05,0.9999575614929199,4.237762186676264e-05,0
133,0.0004077938792761415,0.9995922446250916,0.0009395928937010467,0.9990604519844055,0.00012152368435636163,0.9998784065246582,0.0005144269671291113,0.9994854927062988,1
134,0.0003877469862345606,0.9996122717857361,0.0009101939504034817,0.9990898370742798,2.4625487640150823e-05,0.999975323677063,4.795465792994946e-05,0.9999520778656006,1
135,0.0007463980582542717,0.9992535710334778,0.0009036758565343916,0.9990963935852051,3.382171780685894e-05,0.9999661445617676,4.183124110568315e-05,0.9999581575393677,1
136,0.00040187640115618706,0.9995980858802795,0.0009410944767296314,0.9990589022636414,8.663733751745895e-05,0.9999133348464966,0.0001274242385989055,0.9998725652694702,1
137,0.000826741976197809,0.9991732239723206,0.0008994879899546504,0.9991005659103394,7.895359885878861e-05,0.9999210834503174,6.6535641963128e-05,0.9999334812164307,1
138,0.9998168349266052,0.0001831619447330013,0.9990860223770142,0.0009140318143181503,0.9999245405197144,7.550172449555248e-05,0.9999537467956543,4.620840263669379e-05,0
139,0.99985671043396,0.00014329880650620908,0.9990863800048828,0.0009136286098510027,0.9997822642326355,0.00021770958846900612,0.99994957447052,5.043545024818741e-05,0
140,0.0003898756403941661,0.9996101260185242,0.0008980047423392534,0.999101996421814,5.797134872409515e-05,0.9999420642852783,0.0004574598278850317,0.9995425939559937,1
141,0.9996353387832642,0.0003646708792075515,0.9990598559379578,0.0009402126888744533,0.9999217987060547,7.823963096598163e-05,0.999955415725708,4.457777686184272e-05,0
142,0.00122412433847785,0.9987758994102478,0.0009103483171202242,0.9990895986557007,0.004020418971776962,0.9959795475006104,0.04825884848833084,0.951741099357605,1
143,0.00042862442205660045,0.9995713829994202,0.0009498765575699508,0.9990500807762146,5.4046427976572886e-05,0.9999459981918335,0.00033791176974773407,0.9996620416641235,1
144,0.9997802376747131,0.00021973242110107094,0.9990705847740173,0.0009294021874666214,0.9999173879623413,8.265212818514556e-05,0.9999582767486572,4.166720827925019e-05,0
145,0.0007557094795629382,0.9992443323135376,0.0008971354691311717,0.9991029500961304,3.764311986742541e-05,0.999962329864502,0.11672865599393845,0.883271336555481,1
146,0.00040532354614697397,0.9995947480201721,0.0009423443698324263,0.9990577101707458,6.398466211976483e-05,0.9999359846115112,0.00017510127509012818,0.9998249411582947,1
147,0.9997767806053162,0.00022326729958876967,0.9990935325622559,0.0009064918267540634,0.9998550415039062,0.0001449795818189159,0.9998946189880371,0.000105372178950347,0
148,0.999808132648468,0.0001918446214403957,0.9990732669830322,0.0009267065906897187,0.9996880292892456,0.00031199707882478833,0.9999303817749023,6.961651524761692e-05,0
149,0.00107818644028157,0.9989218711853027,0.0008940118714235723,0.9991059899330139,0.001092969556339085,0.9989069700241089,0.003822351573035121,0.9961776733398438,1
150,0.9996088147163391,0.0003912696847692132,0.9990839958190918,0.0009160217014141381,0.9995537400245667,0.00044627260649576783,0.9991230368614197,0.0008769503911025822,0
151,0.9997628331184387,0.00023722487094346434,0.9990921020507812,0.0009078882867470384,0.9999502897262573,4.968130815541372e-05,0.9999510049819946,4.895679740002379e-05,0
152,0.0004487487312871963,0.9995512366294861,0.04098822921514511,0.9590117335319519,0.49130919575691223,0.5086907744407654,0.3660476505756378,0.6339523196220398,1
153,0.9998503923416138,0.0001496373733971268,0.9990737438201904,0.0009262281819246709,0.99993896484375,6.098273297538981e-05,0.9999618530273438,3.8133857742650434e-05,0
154,0.9997983574867249,0.00020165184105280787,0.9990434050559998,0.00095653987955302,0.9997666478157043,0.000233356244280003,0.9999595880508423,4.045931200380437e-05,0
155,0.0007194852805696428,0.9992805123329163,0.0008990038768388331,0.9991010427474976,0.00013053719885647297,0.9998694658279419,4.178749804850668e-05,0.9999581575393677,1
156,0.0008684409549459815,0.9991316199302673,0.000898717378731817,0.9991012811660767,3.257161006331444e-05,0.9999674558639526,0.00020236817363183945,0.9997976422309875,1
157,0.9997987151145935,0.00020135079103056341,0.9990555644035339,0.0009444521274417639,0.999961256980896,3.8690683140885085e-05,0.9999575614929199,4.243958028382622e-05,0
158,0.0008204064797610044,0.9991795420646667,0.0009251406299881637,0.9990748167037964,7.9783407272771e-05,0.9999202489852905,0.0035713284742087126,0.9964286684989929,1
159,0.08449460566043854,0.9155054688453674,0.025385521352291107,0.9746144413948059,0.9568198323249817,0.04318011924624443,0.0033750529401004314,0.9966249465942383,1
160,0.00041287168278358877,0.9995871186256409,0.0009013402159325778,0.9990986585617065,2.222400507889688e-05,0.9999778270721436,6.509530066978186e-05,0.9999349117279053,1
161,0.9998413324356079,0.00015861488645896316,0.9990818500518799,0.0009180824272334576,0.9996863603591919,0.00031363798188976943,0.9999229907989502,7.698266563238576e-05,0
162,0.00038773551932536066,0.9996122717857361,0.0009165795054286718,0.999083399772644,0.0016307256883010268,0.9983692765235901,0.0023314575664699078,0.9976685643196106,1
163,0.9991965889930725,0.0008034372003749013,0.999053418636322,0.0009465429466217756,0.9998446702957153,0.0001553411566419527,0.9999513626098633,4.861990237259306e-05,0
164,0.9998306035995483,0.00016936067549977452,0.9990791082382202,0.0009209084091708064,0.9991856217384338,0.0008144276216626167,0.9998798370361328,0.00012014483218081295,0
165,0.9998577833175659,0.0001421611668774858,0.9990798234939575,0.0009201798820868134,0.9999547004699707,4.526851625996642e-05,0.999954104423523,4.586119393934496e-05,0
166,0.000381622085114941,0.9996182918548584,0.0009577099117450416,0.9990422129631042,0.0001443344372091815,0.999855637550354,6.70912122586742e-05,0.9999328851699829,1
167,0.9995977282524109,0.0004023237561341375,0.9990562796592712,0.0009437730186618865,0.9999583959579468,4.162440018262714e-05,0.9998140931129456,0.0001859117328422144,0
168,0.9998502731323242,0.0001496784680057317,0.9990682005882263,0.0009318765951320529,0.9999666213989258,3.3381507819285616e-05,0.9999488592147827,5.116159445606172e-05,0
169,0.9986771941184998,0.0013227261370047927,0.9988929629325867,0.001107074785977602,0.9994953870773315,0.0005046403384767473,0.999860405921936,0.00013952760491520166,0
170,0.9998574256896973,0.00014260078023653477,0.999075174331665,0.0009248596034012735,0.999971866607666,2.814732215483673e-05,0.9999644756317139,3.5545166610972956e-05,0
171,0.00037986860843375325,0.9996200799942017,0.0009086420177482069,0.999091386795044,0.00012307072756811976,0.999876856803894,5.130293357069604e-05,0.9999487400054932,1
172,0.0004106302512809634,0.9995893836021423,0.0009457244304940104,0.9990542531013489,0.0001702054141787812,0.9998297691345215,0.0017969923792406917,0.9982030391693115,1
